"","lea_code","lea_name","school_code","school_name","assessment","assessmenttype","cohort","subject","grade","year","subgroup","percent_level_1","percent_level_2","percent_level_3","percent_level_4","percent_level_5","percent_proficient","percent_proficient_3+"
"3771","0138","Paul JHS PCS","All","All","PARCC","Traditional","Tested","Reading","8th Grade","2014-2015","Not Special Education",0.19,0.3,0.32,0.19,0.01,0.2,0.52
"3772","0138","Paul JHS PCS","All","All","PARCC","Traditional","Tested","Reading","8th Grade","2014-2015","Male",0.31,0.32,0.31,0.05,0.01,0.06,0.37
"3773","0138","Paul JHS PCS","All","All","PARCC","Traditional","Tested","Reading","8th Grade","2014-2015","Not Economically Disadvantaged",0.11,0.31,0.33,0.24,0,0.24,0.57
"3774","0138","Paul JHS PCS","All","All","PARCC","Traditional","Tested","Reading","8th Grade","2014-2015","Economically Disadvantaged",0.4,0.26,0.23,0.1,0.01,0.11,0.34
"3775","0138","Paul JHS PCS","All","All","PARCC","Traditional","Tested","Reading","8th Grade","2014-2015","Black/African American",0.24,0.3,0.28,0.18,0.01,0.18,0.46
"3776","0138","Paul JHS PCS","All","All","PARCC","Traditional","Tested","Reading","8th Grade","2014-2015","All",0.24,0.29,0.29,0.18,0.01,0.18,0.47
"3777","0138","Paul JHS PCS","All","All","PARCC","Traditional","Tested","Reading","8th Grade","2014-2015","Not Limited English Proficient",0.2,0.3,0.31,0.18,0.01,0.19,0.5
"3778","0138","Paul JHS PCS","All","All","PARCC","Traditional","Tested","Reading","8th Grade","2014-2015","Subclaim 1",0.26,0.27,0.48,NA,NA,0.53,NA
"3779","0138","Paul JHS PCS","All","All","PARCC","Traditional","Tested","Reading","8th Grade","2014-2015","Subclaim 5",0.21,0.24,0.55,NA,NA,0.45,NA
"3780","0138","Paul JHS PCS","All","All","PARCC","Traditional","Tested","Reading","8th Grade","2014-2015","Subclaim 3",0.34,0.23,0.43,NA,NA,0.57,NA
"3781","0138","Paul JHS PCS","All","All","PARCC","Traditional","Tested","Reading","8th Grade","2014-2015","Subclaim 2",0.29,0.29,0.42,NA,NA,0.58,NA
"3782","0138","Paul JHS PCS","All","All","PARCC","Traditional","Tested","Reading","8th Grade","2014-2015","Subclaim 4",0.19,0.17,0.64,NA,NA,0.36,NA
"3783","0138","Paul JHS PCS","All","All","PARCC","Traditional","Tested","Math","All","2014-2015","Not Economically Disadvantaged",0.13,0.33,0.31,0.22,0,0.23,0.54
"3784","0138","Paul JHS PCS","All","All","PARCC","Traditional","Tested","Math","All","2014-2015","Not Limited English Proficient",0.15,0.4,0.28,0.17,0,0.18,0.46
"3785","0138","Paul JHS PCS","All","All","PARCC","Traditional","Tested","Math","All","2014-2015","Not Special Education",0.14,0.38,0.3,0.19,0.01,0.19,0.49
"3786","0138","Paul JHS PCS","All","All","PARCC","Traditional","Tested","Math","9th Grade - 12th Grade","2014-2015","All",0.11,0.55,0.26,0.07,0,0.07,0.33
"3787","0138","Paul JHS PCS","All","All","PARCC","Traditional","Tested","Math","All","2014-2015","Male",0.22,0.36,0.28,0.13,0,0.14,0.42
"3788","0138","Paul JHS PCS","All","All","PARCC","Traditional","Tested","Math","All","2014-2015","Economically Disadvantaged",0.22,0.47,0.23,0.09,0.01,0.09,0.32
"3789","0138","Paul JHS PCS","All","All","PARCC","Traditional","Tested","Math","All","2014-2015","Female",0.12,0.43,0.26,0.19,0,0.2,0.46
"3790","0138","Paul JHS PCS","All","All","PARCC","Traditional","Tested","Math","All","2014-2015","All",0.17,0.39,0.27,0.16,0,0.17,0.44
"3791","0138","Paul JHS PCS","All","All","PARCC","Traditional","Tested","Math","All","2014-2015","Black/African American",0.17,0.39,0.26,0.17,0.01,0.18,0.44
"3792","0138","Paul JHS PCS","All","All","PARCC","Traditional","Tested","Math","3rd Grade - 8th Grade","2014-2015","All",0.19,0.34,0.28,0.19,0.01,0.2,0.48
"3793","0138","Paul JHS PCS","All","All","PARCC","Traditional","Tested","Math","All","2014-2015","Hispanic",0.19,0.4,0.34,0.07,0,0.07,0.41
"3794","0138","Paul JHS PCS","All","All","PARCC","Traditional","Tested","Math","All","2014-2015","Limited English Proficient",0.39,0.34,0.18,0.09,0,0.09,0.27
"3795","0138","Paul JHS PCS","All","All","PARCC","Traditional","Tested","Math","All","2014-2015","Special Education",0.4,0.51,0.09,0,0,0,0.09
"3796","0138","Paul JHS PCS","All","All","PARCC","Traditional","Tested","Math","All","2014-2015","Subclaim 2",0.22,0.25,0.53,NA,NA,0.47,NA
"3797","0138","Paul JHS PCS","All","All","PARCC","Traditional","Tested","Math","All","2014-2015","Subclaim 4",0.24,0.31,0.45,NA,NA,0.55,NA
"3798","0138","Paul JHS PCS","All","All","PARCC","Traditional","Tested","Math","All","2014-2015","Subclaim 1",0.21,0.28,0.51,NA,NA,0.49,NA
"3799","0138","Paul JHS PCS","All","All","PARCC","Traditional","Tested","Math","All","2014-2015","Subclaim 3",0.16,0.23,0.6,NA,NA,0.4,NA
"3800","0138","Paul JHS PCS","All","All","PARCC","Traditional","Tested","Math","Geometry","2014-2015","Not Special Education",0.11,0.52,0.29,0.08,0,0.08,0.37
"3801","0138","Paul JHS PCS","All","All","PARCC","Traditional","Tested","Math","Geometry","2014-2015","Male",0.14,0.53,0.26,0.07,0,0.07,0.33
"3802","0138","Paul JHS PCS","All","All","PARCC","Traditional","Tested","Math","Geometry","2014-2015","Not Limited English Proficient",0.12,0.54,0.27,0.07,0,0.07,0.34
"3803","0138","Paul JHS PCS","All","All","PARCC","Traditional","Tested","Math","Geometry","2014-2015","Not Economically Disadvantaged",0.12,0.51,0.3,0.07,0,0.07,0.37
"3804","0138","Paul JHS PCS","All","All","PARCC","Traditional","Tested","Math","Geometry","2014-2015","Female",0.09,0.58,0.26,0.07,0,0.07,0.33
"3805","0138","Paul JHS PCS","All","All","PARCC","Traditional","Tested","Math","Geometry","2014-2015","Black/African American",0.14,0.52,0.27,0.07,0,0.07,0.35
"3806","0138","Paul JHS PCS","All","All","PARCC","Traditional","Tested","Math","Geometry","2014-2015","All",0.11,0.55,0.26,0.07,0,0.07,0.33
"3807","0138","Paul JHS PCS","All","All","PARCC","Traditional","Tested","Math","Geometry","2014-2015","Economically Disadvantaged",0.11,0.62,0.21,0.06,0,0.06,0.28
"3808","0138","Paul JHS PCS","All","All","PARCC","Traditional","Tested","Math","Geometry","2014-2015","Subclaim 2",0.07,0.14,0.79,NA,NA,0.21,NA
"3809","0138","Paul JHS PCS","All","All","PARCC","Traditional","Tested","Math","Geometry","2014-2015","Subclaim 3",0.11,0.31,0.58,NA,NA,0.42,NA
"3810","0138","Paul JHS PCS","All","All","PARCC","Traditional","Tested","Math","Geometry","2014-2015","Subclaim 4",0.1,0.29,0.61,NA,NA,0.39,NA
"3811","0138","Paul JHS PCS","All","All","PARCC","Traditional","Tested","Math","Geometry","2014-2015","Subclaim 1",0.11,0.32,0.57,NA,NA,0.43,NA
"3812","0138","Paul JHS PCS","All","All","PARCC","Traditional","Tested","Math","6th Grade","2014-2015","Female",0.11,0.26,0.31,0.29,0.03,0.31,0.63
"3813","0138","Paul JHS PCS","All","All","PARCC","Traditional","Tested","Math","6th Grade","2014-2015","All",0.11,0.41,0.25,0.22,0.01,0.23,0.48
"3814","0138","Paul JHS PCS","All","All","PARCC","Traditional","Tested","Math","6th Grade","2014-2015","Black/African American",0.11,0.39,0.25,0.24,0.01,0.25,0.51
"3815","0138","Paul JHS PCS","All","All","PARCC","Traditional","Tested","Math","6th Grade","2014-2015","Not Limited English Proficient",0.09,0.41,0.27,0.22,0.01,0.23,0.5
"3816","0138","Paul JHS PCS","All","All","PARCC","Traditional","Tested","Math","6th Grade","2014-2015","Not Special Education",0.09,0.35,0.28,0.26,0.01,0.28,0.56
"3817","0138","Paul JHS PCS","All","All","PARCC","Traditional","Tested","Math","6th Grade","2014-2015","Not Economically Disadvantaged",0.09,0.28,0.3,0.3,0.02,0.33,0.63
"3818","0138","Paul JHS PCS","All","All","PARCC","Traditional","Tested","Math","6th Grade","2014-2015","Male",0.11,0.52,0.2,0.17,0,0.17,0.37
"3819","0138","Paul JHS PCS","All","All","PARCC","Traditional","Tested","Math","6th Grade","2014-2015","Economically Disadvantaged",0.14,0.57,0.17,0.11,0,0.11,0.29
"3820","0138","Paul JHS PCS","All","All","PARCC","Traditional","Tested","Math","6th Grade","2014-2015","Subclaim 2",0.23,0.31,0.46,NA,NA,0.54,NA
"3821","0138","Paul JHS PCS","All","All","PARCC","Traditional","Tested","Math","6th Grade","2014-2015","Subclaim 3",0.23,0.19,0.58,NA,NA,0.42,NA
"3822","0138","Paul JHS PCS","All","All","PARCC","Traditional","Tested","Math","6th Grade","2014-2015","Subclaim 4",0.35,0.3,0.36,NA,NA,0.64,NA
"3823","0138","Paul JHS PCS","All","All","PARCC","Traditional","Tested","Math","6th Grade","2014-2015","Subclaim 1",0.26,0.22,0.52,NA,NA,0.48,NA
"3824","0138","Paul JHS PCS","All","All","PARCC","Traditional","Tested","Math","7th Grade","2014-2015","Not Limited English Proficient",0.08,0.4,0.35,0.17,0,0.17,0.52
"3825","0138","Paul JHS PCS","All","All","PARCC","Traditional","Tested","Math","7th Grade","2014-2015","Black/African American",0.11,0.43,0.28,0.18,0,0.18,0.46
"3826","0138","Paul JHS PCS","All","All","PARCC","Traditional","Tested","Math","7th Grade","2014-2015","Female",0.04,0.46,0.29,0.21,0,0.21,0.5
"3827","0138","Paul JHS PCS","All","All","PARCC","Traditional","Tested","Math","7th Grade","2014-2015","Not Special Education",0.1,0.36,0.35,0.18,0,0.18,0.53
"3828","0138","Paul JHS PCS","All","All","PARCC","Traditional","Tested","Math","7th Grade","2014-2015","Economically Disadvantaged",0.14,0.45,0.32,0.09,0,0.09,0.41
"3829","0138","Paul JHS PCS","All","All","PARCC","Traditional","Tested","Math","7th Grade","2014-2015","Male",0.22,0.29,0.39,0.1,0,0.1,0.49
"3830","0138","Paul JHS PCS","All","All","PARCC","Traditional","Tested","Math","7th Grade","2014-2015","All",0.13,0.38,0.34,0.16,0,0.16,0.5
"3831","0138","Paul JHS PCS","All","All","PARCC","Traditional","Tested","Math","7th Grade","2014-2015","Not Economically Disadvantaged",0.12,0.32,0.35,0.21,0,0.21,0.56
"3832","0138","Paul JHS PCS","All","All","PARCC","Traditional","Tested","Math","7th Grade","2014-2015","Subclaim 4",0.26,0.41,0.34,NA,NA,0.66,NA
"3833","0138","Paul JHS PCS","All","All","PARCC","Traditional","Tested","Math","7th Grade","2014-2015","Subclaim 2",0.3,0.3,0.41,NA,NA,0.59,NA
"3834","0138","Paul JHS PCS","All","All","PARCC","Traditional","Tested","Math","7th Grade","2014-2015","Subclaim 3",0.14,0.23,0.63,NA,NA,0.37,NA
"3835","0138","Paul JHS PCS","All","All","PARCC","Traditional","Tested","Math","7th Grade","2014-2015","Subclaim 1",0.19,0.36,0.46,NA,NA,0.54,NA
"3836","0138","Paul JHS PCS","All","All","PARCC","Traditional","Tested","Math","8th Grade","2014-2015","Not Economically Disadvantaged",0.16,0.24,0.29,0.31,0,0.31,0.6
"3837","0138","Paul JHS PCS","All","All","PARCC","Traditional","Tested","Math","8th Grade","2014-2015","Not Special Education",0.2,0.29,0.28,0.22,0.01,0.23,0.51
"3838","0138","Paul JHS PCS","All","All","PARCC","Traditional","Tested","Math","8th Grade","2014-2015","Male",0.32,0.21,0.29,0.17,0.01,0.18,0.47
"3839","0138","Paul JHS PCS","All","All","PARCC","Traditional","Tested","Math","8th Grade","2014-2015","Black/African American",0.26,0.3,0.25,0.19,0.01,0.2,0.45
"3840","0138","Paul JHS PCS","All","All","PARCC","Traditional","Tested","Math","8th Grade","2014-2015","Female",0.19,0.36,0.21,0.24,0,0.24,0.44
"3841","0138","Paul JHS PCS","All","All","PARCC","Traditional","Tested","Math","8th Grade","2014-2015","Not Limited English Proficient",0.23,0.29,0.26,0.21,0.01,0.22,0.48
"3842","0138","Paul JHS PCS","All","All","PARCC","Traditional","Tested","Math","8th Grade","2014-2015","Economically Disadvantaged",0.38,0.32,0.2,0.08,0.01,0.09,0.3
"3843","0138","Paul JHS PCS","All","All","PARCC","Traditional","Tested","Math","8th Grade","2014-2015","All",0.26,0.28,0.25,0.2,0.01,0.21,0.46
"3844","0138","Paul JHS PCS","All","All","PARCC","Traditional","Tested","Math","8th Grade","2014-2015","Subclaim 1",0.27,0.23,0.5,NA,NA,0.5,NA
"3845","0138","Paul JHS PCS","All","All","PARCC","Traditional","Tested","Math","8th Grade","2014-2015","Subclaim 3",0.18,0.21,0.61,NA,NA,0.39,NA
"3846","0138","Paul JHS PCS","All","All","PARCC","Traditional","Tested","Math","8th Grade","2014-2015","Subclaim 2",0.28,0.27,0.45,NA,NA,0.55,NA
"3847","0138","Paul JHS PCS","All","All","PARCC","Traditional","Tested","Math","8th Grade","2014-2015","Subclaim 4",0.27,0.28,0.45,NA,NA,0.55,NA
"3848","0139","Potomac Preparatory PCS","All","All","All","All","Tested","Reading","All","2014-2015","Economically Disadvantaged",NA,NA,NA,NA,NA,0.07,0.25
"3849","0139","Potomac Preparatory PCS","All","All","All","All","Tested","Reading","3rd Grade - 8th Grade","2014-2015","All",NA,NA,NA,NA,NA,0.07,0.25
"3850","0139","Potomac Preparatory PCS","All","All","All","All","Tested","Reading","All","2014-2015","Not Special Education",NA,NA,NA,NA,NA,0.08,0.28
"3851","0139","Potomac Preparatory PCS","All","All","All","All","Tested","Reading","All","2014-2015","Not Limited English Proficient",NA,NA,NA,NA,NA,0.07,0.25
"3852","0139","Potomac Preparatory PCS","All","All","All","All","Tested","Reading","All","2014-2015","Black/African American",NA,NA,NA,NA,NA,0.07,0.25
"3853","0139","Potomac Preparatory PCS","All","All","All","All","Tested","Reading","All","2014-2015","Female",NA,NA,NA,NA,NA,0.1,0.35
"3854","0139","Potomac Preparatory PCS","All","All","All","All","Tested","Reading","All","2014-2015","Male",NA,NA,NA,NA,NA,0.03,0.16
"3855","0139","Potomac Preparatory PCS","All","All","All","All","Tested","Reading","All","2014-2015","All",NA,NA,NA,NA,NA,0.07,0.25
"3856","0139","Potomac Preparatory PCS","All","All","All","All","Tested","Reading","3rd Grade","2014-2015","Economically Disadvantaged",NA,NA,NA,NA,NA,0.03,0.13
"3857","0139","Potomac Preparatory PCS","All","All","All","All","Tested","Reading","3rd Grade","2014-2015","Black/African American",NA,NA,NA,NA,NA,0.03,0.13
"3858","0139","Potomac Preparatory PCS","All","All","All","All","Tested","Reading","3rd Grade","2014-2015","Not Special Education",NA,NA,NA,NA,NA,0.04,0.15
"3859","0139","Potomac Preparatory PCS","All","All","All","All","Tested","Reading","3rd Grade","2014-2015","All",NA,NA,NA,NA,NA,0.03,0.13
"3860","0139","Potomac Preparatory PCS","All","All","All","All","Tested","Reading","3rd Grade","2014-2015","Not Limited English Proficient",NA,NA,NA,NA,NA,0.03,0.13
"3861","0139","Potomac Preparatory PCS","All","All","All","All","Tested","Reading","6th Grade","2014-2015","Economically Disadvantaged",NA,NA,NA,NA,NA,0.09,0.21
"3862","0139","Potomac Preparatory PCS","All","All","All","All","Tested","Reading","6th Grade","2014-2015","Not Special Education",NA,NA,NA,NA,NA,0.1,0.24
"3863","0139","Potomac Preparatory PCS","All","All","All","All","Tested","Reading","6th Grade","2014-2015","Not Limited English Proficient",NA,NA,NA,NA,NA,0.09,0.21
"3864","0139","Potomac Preparatory PCS","All","All","All","All","Tested","Reading","6th Grade","2014-2015","All",NA,NA,NA,NA,NA,0.09,0.21
"3865","0139","Potomac Preparatory PCS","All","All","All","All","Tested","Reading","6th Grade","2014-2015","Black/African American",NA,NA,NA,NA,NA,0.09,0.21
"3866","0139","Potomac Preparatory PCS","All","All","All","All","Tested","Reading","7th Grade","2014-2015","All",NA,NA,NA,NA,NA,0.1,0.35
"3867","0139","Potomac Preparatory PCS","All","All","All","All","Tested","Reading","7th Grade","2014-2015","Not Limited English Proficient",NA,NA,NA,NA,NA,0.1,0.35
"3868","0139","Potomac Preparatory PCS","All","All","All","All","Tested","Reading","7th Grade","2014-2015","Black/African American",NA,NA,NA,NA,NA,0.1,0.35
"3869","0139","Potomac Preparatory PCS","All","All","All","All","Tested","Reading","7th Grade","2014-2015","Economically Disadvantaged",NA,NA,NA,NA,NA,0.1,0.35
"3870","0139","Potomac Preparatory PCS","All","All","All","All","Tested","Reading","8th Grade","2014-2015","Black/African American",NA,NA,NA,NA,NA,0.04,0.27
"3871","0139","Potomac Preparatory PCS","All","All","All","All","Tested","Reading","8th Grade","2014-2015","Not Limited English Proficient",NA,NA,NA,NA,NA,0.04,0.27
"3872","0139","Potomac Preparatory PCS","All","All","All","All","Tested","Reading","8th Grade","2014-2015","Economically Disadvantaged",NA,NA,NA,NA,NA,0.04,0.27
"3873","0139","Potomac Preparatory PCS","All","All","All","All","Tested","Reading","8th Grade","2014-2015","All",NA,NA,NA,NA,NA,0.04,0.27
"3874","0139","Potomac Preparatory PCS","All","All","All","All","Tested","Math","All","2014-2015","Black/African American",NA,NA,NA,NA,NA,0.05,0.32
"3875","0139","Potomac Preparatory PCS","All","All","All","All","Tested","Math","All","2014-2015","Not Limited English Proficient",NA,NA,NA,NA,NA,0.05,0.32
"3876","0139","Potomac Preparatory PCS","All","All","All","All","Tested","Math","All","2014-2015","All",NA,NA,NA,NA,NA,0.05,0.32
"3877","0139","Potomac Preparatory PCS","All","All","All","All","Tested","Math","All","2014-2015","Economically Disadvantaged",NA,NA,NA,NA,NA,0.05,0.32
"3878","0139","Potomac Preparatory PCS","All","All","All","All","Tested","Math","All","2014-2015","Female",NA,NA,NA,NA,NA,0.06,0.4
"3879","0139","Potomac Preparatory PCS","All","All","All","All","Tested","Math","All","2014-2015","Male",NA,NA,NA,NA,NA,0.04,0.25
"3880","0139","Potomac Preparatory PCS","All","All","All","All","Tested","Math","All","2014-2015","Not Special Education",NA,NA,NA,NA,NA,0.06,0.37
"3881","0139","Potomac Preparatory PCS","All","All","All","All","Tested","Math","3rd Grade - 8th Grade","2014-2015","All",NA,NA,NA,NA,NA,0.05,0.32
"3882","0139","Potomac Preparatory PCS","All","All","All","All","Tested","Math","All","2014-2015","Special Education",NA,NA,NA,NA,NA,0,0.09
"3883","0139","Potomac Preparatory PCS","All","All","All","All","Tested","Math","3rd Grade","2014-2015","Not Limited English Proficient",NA,NA,NA,NA,NA,0.06,0.29
"3884","0139","Potomac Preparatory PCS","All","All","All","All","Tested","Math","3rd Grade","2014-2015","Economically Disadvantaged",NA,NA,NA,NA,NA,0.06,0.29
"3885","0139","Potomac Preparatory PCS","All","All","All","All","Tested","Math","3rd Grade","2014-2015","Black/African American",NA,NA,NA,NA,NA,0.06,0.29
"3886","0139","Potomac Preparatory PCS","All","All","All","All","Tested","Math","3rd Grade","2014-2015","Not Special Education",NA,NA,NA,NA,NA,0.08,0.35
"3887","0139","Potomac Preparatory PCS","All","All","All","All","Tested","Math","3rd Grade","2014-2015","All",NA,NA,NA,NA,NA,0.06,0.29
"3888","0139","Potomac Preparatory PCS","All","All","All","All","Tested","Math","4th Grade","2014-2015","Black/African American",NA,NA,NA,NA,NA,0,0.25
"3889","0139","Potomac Preparatory PCS","All","All","All","All","Tested","Math","4th Grade","2014-2015","Not Limited English Proficient",NA,NA,NA,NA,NA,0,0.25
"3890","0139","Potomac Preparatory PCS","All","All","All","All","Tested","Math","4th Grade","2014-2015","All",NA,NA,NA,NA,NA,0,0.25
"3891","0139","Potomac Preparatory PCS","All","All","All","All","Tested","Math","4th Grade","2014-2015","Economically Disadvantaged",NA,NA,NA,NA,NA,0,0.25
"3892","0139","Potomac Preparatory PCS","All","All","All","All","Tested","Math","5th Grade","2014-2015","All",NA,NA,NA,NA,NA,0.04,0.4
"3893","0139","Potomac Preparatory PCS","All","All","All","All","Tested","Math","5th Grade","2014-2015","Economically Disadvantaged",NA,NA,NA,NA,NA,0.04,0.4
"3894","0139","Potomac Preparatory PCS","All","All","All","All","Tested","Math","5th Grade","2014-2015","Black/African American",NA,NA,NA,NA,NA,0.04,0.4
"3895","0139","Potomac Preparatory PCS","All","All","All","All","Tested","Math","5th Grade","2014-2015","Not Limited English Proficient",NA,NA,NA,NA,NA,0.04,0.4
"3896","0139","Potomac Preparatory PCS","All","All","All","All","Tested","Math","6th Grade","2014-2015","All",NA,NA,NA,NA,NA,0.12,0.32
"3897","0139","Potomac Preparatory PCS","All","All","All","All","Tested","Math","6th Grade","2014-2015","Black/African American",NA,NA,NA,NA,NA,0.12,0.32
"3898","0139","Potomac Preparatory PCS","All","All","All","All","Tested","Math","6th Grade","2014-2015","Not Special Education",NA,NA,NA,NA,NA,0.14,0.38
"3899","0139","Potomac Preparatory PCS","All","All","All","All","Tested","Math","6th Grade","2014-2015","Not Limited English Proficient",NA,NA,NA,NA,NA,0.12,0.32
"3900","0139","Potomac Preparatory PCS","All","All","All","All","Tested","Math","6th Grade","2014-2015","Economically Disadvantaged",NA,NA,NA,NA,NA,0.12,0.32
"3901","0139","Potomac Preparatory PCS","All","All","All","All","Tested","Math","7th Grade","2014-2015","Black/African American",NA,NA,NA,NA,NA,0.03,0.36
"3902","0139","Potomac Preparatory PCS","All","All","All","All","Tested","Math","7th Grade","2014-2015","Not Special Education",NA,NA,NA,NA,NA,0.04,0.46
"3903","0139","Potomac Preparatory PCS","All","All","All","All","Tested","Math","7th Grade","2014-2015","Economically Disadvantaged",NA,NA,NA,NA,NA,0.03,0.36
"3904","0139","Potomac Preparatory PCS","All","All","All","All","Tested","Math","7th Grade","2014-2015","Not Limited English Proficient",NA,NA,NA,NA,NA,0.03,0.36
"3905","0139","Potomac Preparatory PCS","All","All","All","All","Tested","Math","7th Grade","2014-2015","All",NA,NA,NA,NA,NA,0.03,0.36
"3906","0139","Potomac Preparatory PCS","All","All","All","All","Tested","Math","8th Grade","2014-2015","All",NA,NA,NA,NA,NA,0.04,0.28
"3907","0139","Potomac Preparatory PCS","All","All","All","All","Tested","Math","8th Grade","2014-2015","Not Limited English Proficient",NA,NA,NA,NA,NA,0.04,0.28
"3908","0139","Potomac Preparatory PCS","All","All","All","All","Tested","Math","8th Grade","2014-2015","Black/African American",NA,NA,NA,NA,NA,0.04,0.28
"3909","0139","Potomac Preparatory PCS","All","All","All","All","Tested","Math","8th Grade","2014-2015","Economically Disadvantaged",NA,NA,NA,NA,NA,0.04,0.28
"3910","0139","Potomac Preparatory PCS","All","All","PARCC","Traditional","Tested","Reading","All","2014-2015","Not Special Education",0.28,0.43,0.21,0.08,0,0.08,0.28
"3911","0139","Potomac Preparatory PCS","All","All","PARCC","Traditional","Tested","Reading","All","2014-2015","Female",0.22,0.43,0.25,0.1,0,0.1,0.35
"3912","0139","Potomac Preparatory PCS","All","All","PARCC","Traditional","Tested","Reading","All","2014-2015","Male",0.47,0.37,0.12,0.03,0,0.03,0.16
"3913","0139","Potomac Preparatory PCS","All","All","PARCC","Traditional","Tested","Reading","All","2014-2015","Black/African American",0.36,0.4,0.18,0.07,0,0.07,0.25
"3914","0139","Potomac Preparatory PCS","All","All","PARCC","Traditional","Tested","Reading","All","2014-2015","Economically Disadvantaged",0.36,0.4,0.18,0.07,0,0.07,0.25
"3915","0139","Potomac Preparatory PCS","All","All","PARCC","Traditional","Tested","Reading","All","2014-2015","All",0.36,0.4,0.18,0.07,0,0.07,0.25
"3916","0139","Potomac Preparatory PCS","All","All","PARCC","Traditional","Tested","Reading","3rd Grade - 8th Grade","2014-2015","All",0.36,0.4,0.18,0.07,0,0.07,0.25
"3917","0139","Potomac Preparatory PCS","All","All","PARCC","Traditional","Tested","Reading","All","2014-2015","Not Limited English Proficient",0.36,0.4,0.18,0.07,0,0.07,0.25
"3918","0139","Potomac Preparatory PCS","All","All","PARCC","Traditional","Tested","Reading","All","2014-2015","Subclaim 5",0.13,0.18,0.69,NA,NA,0.31,NA
"3919","0139","Potomac Preparatory PCS","All","All","PARCC","Traditional","Tested","Reading","All","2014-2015","Subclaim 4",0.07,0.14,0.78,NA,NA,0.22,NA
"3920","0139","Potomac Preparatory PCS","All","All","PARCC","Traditional","Tested","Reading","All","2014-2015","Subclaim 1",0.13,0.22,0.65,NA,NA,0.35,NA
"3921","0139","Potomac Preparatory PCS","All","All","PARCC","Traditional","Tested","Reading","All","2014-2015","Subclaim 2",0.13,0.21,0.66,NA,NA,0.34,NA
"3922","0139","Potomac Preparatory PCS","All","All","PARCC","Traditional","Tested","Reading","All","2014-2015","Subclaim 3",0.13,0.21,0.66,NA,NA,0.34,NA
"3923","0139","Potomac Preparatory PCS","All","All","PARCC","Traditional","Tested","Reading","3rd Grade","2014-2015","Not Limited English Proficient",0.57,0.3,0.1,0.03,0,0.03,0.13
"3924","0139","Potomac Preparatory PCS","All","All","PARCC","Traditional","Tested","Reading","3rd Grade","2014-2015","Black/African American",0.57,0.3,0.1,0.03,0,0.03,0.13
"3925","0139","Potomac Preparatory PCS","All","All","PARCC","Traditional","Tested","Reading","3rd Grade","2014-2015","All",0.57,0.3,0.1,0.03,0,0.03,0.13
"3926","0139","Potomac Preparatory PCS","All","All","PARCC","Traditional","Tested","Reading","3rd Grade","2014-2015","Economically Disadvantaged",0.57,0.3,0.1,0.03,0,0.03,0.13
"3927","0139","Potomac Preparatory PCS","All","All","PARCC","Traditional","Tested","Reading","3rd Grade","2014-2015","Not Special Education",0.5,0.35,0.12,0.04,0,0.04,0.15
"3928","0139","Potomac Preparatory PCS","All","All","PARCC","Traditional","Tested","Reading","3rd Grade","2014-2015","Subclaim 2",0.17,0.27,0.57,NA,NA,0.43,NA
"3929","0139","Potomac Preparatory PCS","All","All","PARCC","Traditional","Tested","Reading","3rd Grade","2014-2015","Subclaim 3",0.13,0.2,0.67,NA,NA,0.33,NA
"3930","0139","Potomac Preparatory PCS","All","All","PARCC","Traditional","Tested","Reading","3rd Grade","2014-2015","Subclaim 1",0.13,0.1,0.77,NA,NA,0.23,NA
"3931","0139","Potomac Preparatory PCS","All","All","PARCC","Traditional","Tested","Reading","3rd Grade","2014-2015","Subclaim 4",0.03,0.07,0.9,NA,NA,0.1,NA
"3932","0139","Potomac Preparatory PCS","All","All","PARCC","Traditional","Tested","Reading","3rd Grade","2014-2015","Subclaim 5",0.1,0.13,0.77,NA,NA,0.23,NA
"3933","0139","Potomac Preparatory PCS","All","All","PARCC","Traditional","Tested","Reading","6th Grade","2014-2015","Not Special Education",0.24,0.52,0.14,0.1,0,0.1,0.24
"3934","0139","Potomac Preparatory PCS","All","All","PARCC","Traditional","Tested","Reading","6th Grade","2014-2015","Economically Disadvantaged",0.32,0.47,0.12,0.09,0,0.09,0.21
"3935","0139","Potomac Preparatory PCS","All","All","PARCC","Traditional","Tested","Reading","6th Grade","2014-2015","All",0.32,0.47,0.12,0.09,0,0.09,0.21
"3936","0139","Potomac Preparatory PCS","All","All","PARCC","Traditional","Tested","Reading","6th Grade","2014-2015","Black/African American",0.32,0.47,0.12,0.09,0,0.09,0.21
"3937","0139","Potomac Preparatory PCS","All","All","PARCC","Traditional","Tested","Reading","6th Grade","2014-2015","Not Limited English Proficient",0.32,0.47,0.12,0.09,0,0.09,0.21
"3938","0139","Potomac Preparatory PCS","All","All","PARCC","Traditional","Tested","Reading","6th Grade","2014-2015","Subclaim 5",0.12,0.18,0.71,NA,NA,0.29,NA
"3939","0139","Potomac Preparatory PCS","All","All","PARCC","Traditional","Tested","Reading","6th Grade","2014-2015","Subclaim 2",0.09,0.12,0.79,NA,NA,0.21,NA
"3940","0139","Potomac Preparatory PCS","All","All","PARCC","Traditional","Tested","Reading","6th Grade","2014-2015","Subclaim 1",0.09,0.15,0.76,NA,NA,0.24,NA
"3941","0139","Potomac Preparatory PCS","All","All","PARCC","Traditional","Tested","Reading","6th Grade","2014-2015","Subclaim 3",0.09,0.18,0.74,NA,NA,0.26,NA
