"","lea_code","lea_name","school_code","school_name","assessment","assessmenttype","cohort","subject","grade","year","subgroup","percent_level_1","percent_level_2","percent_level_3","percent_level_4","percent_level_5","percent_proficient","percent_proficient_3+"
"186","0001","District of Columbia Public Schools","All","All","All","All","Tested","Math","5th Grade","2014-2015","Not Economically Disadvantaged",NA,NA,NA,NA,NA,0.6,0.81
"187","0001","District of Columbia Public Schools","All","All","All","All","Tested","Math","5th Grade","2014-2015","Black/African American",NA,NA,NA,NA,NA,0.13,0.4
"188","0001","District of Columbia Public Schools","All","All","All","All","Tested","Math","5th Grade","2014-2015","Not Special Education",NA,NA,NA,NA,NA,0.27,0.56
"189","0001","District of Columbia Public Schools","All","All","All","All","Tested","Math","5th Grade","2014-2015","Multiracial",NA,NA,NA,NA,NA,0.58,0.81
"190","0001","District of Columbia Public Schools","All","All","All","All","Tested","Math","5th Grade","2014-2015","All",NA,NA,NA,NA,NA,0.24,0.5
"191","0001","District of Columbia Public Schools","All","All","All","All","Tested","Math","5th Grade","2014-2015","Limited English Proficient",NA,NA,NA,NA,NA,0.14,0.44
"192","0001","District of Columbia Public Schools","All","All","All","All","Tested","Math","5th Grade","2014-2015","Hispanic",NA,NA,NA,NA,NA,0.23,0.51
"193","0001","District of Columbia Public Schools","All","All","All","All","Tested","Math","5th Grade","2014-2015","Not Limited English Proficient",NA,NA,NA,NA,NA,0.25,0.5
"194","0001","District of Columbia Public Schools","All","All","All","All","Tested","Math","5th Grade","2014-2015","Male",NA,NA,NA,NA,NA,0.23,0.47
"195","0001","District of Columbia Public Schools","All","All","All","All","Tested","Math","5th Grade","2014-2015","Asian",NA,NA,NA,NA,NA,0.78,0.96
"196","0001","District of Columbia Public Schools","All","All","All","All","Tested","Math","5th Grade","2014-2015","White",NA,NA,NA,NA,NA,0.75,0.91
"197","0001","District of Columbia Public Schools","All","All","All","All","Tested","Math","5th Grade","2014-2015","Female",NA,NA,NA,NA,NA,0.25,0.52
"198","0001","District of Columbia Public Schools","All","All","All","All","Tested","Math","5th Grade","2014-2015","Economically Disadvantaged",NA,NA,NA,NA,NA,0.14,0.41
"199","0001","District of Columbia Public Schools","All","All","All","All","Tested","Math","5th Grade","2014-2015","Special Education",NA,NA,NA,NA,NA,0.07,0.2
"200","0001","District of Columbia Public Schools","All","All","All","All","Tested","Math","6th Grade","2014-2015","Male",NA,NA,NA,NA,NA,0.18,0.39
"201","0001","District of Columbia Public Schools","All","All","All","All","Tested","Math","6th Grade","2014-2015","Asian",NA,NA,NA,NA,NA,0.46,0.72
"202","0001","District of Columbia Public Schools","All","All","All","All","Tested","Math","6th Grade","2014-2015","All",NA,NA,NA,NA,NA,0.2,0.43
"203","0001","District of Columbia Public Schools","All","All","All","All","Tested","Math","6th Grade","2014-2015","Not Special Education",NA,NA,NA,NA,NA,0.23,0.5
"204","0001","District of Columbia Public Schools","All","All","All","All","Tested","Math","6th Grade","2014-2015","White",NA,NA,NA,NA,NA,0.69,0.9
"205","0001","District of Columbia Public Schools","All","All","All","All","Tested","Math","6th Grade","2014-2015","Not Limited English Proficient",NA,NA,NA,NA,NA,0.21,0.44
"206","0001","District of Columbia Public Schools","All","All","All","All","Tested","Math","6th Grade","2014-2015","Not Economically Disadvantaged",NA,NA,NA,NA,NA,0.49,0.76
"207","0001","District of Columbia Public Schools","All","All","All","All","Tested","Math","6th Grade","2014-2015","Economically Disadvantaged",NA,NA,NA,NA,NA,0.1,0.32
"208","0001","District of Columbia Public Schools","All","All","All","All","Tested","Math","6th Grade","2014-2015","Female",NA,NA,NA,NA,NA,0.22,0.47
"209","0001","District of Columbia Public Schools","All","All","All","All","Tested","Math","6th Grade","2014-2015","Multiracial",NA,NA,NA,NA,NA,0.51,0.81
"210","0001","District of Columbia Public Schools","All","All","All","All","Tested","Math","6th Grade","2014-2015","Black/African American",NA,NA,NA,NA,NA,0.1,0.31
"211","0001","District of Columbia Public Schools","All","All","All","All","Tested","Math","6th Grade","2014-2015","Hispanic",NA,NA,NA,NA,NA,0.23,0.54
"212","0001","District of Columbia Public Schools","All","All","All","All","Tested","Math","6th Grade","2014-2015","Limited English Proficient",NA,NA,NA,NA,NA,0.15,0.37
"213","0001","District of Columbia Public Schools","All","All","All","All","Tested","Math","6th Grade","2014-2015","Special Education",NA,NA,NA,NA,NA,0.07,0.15
"214","0001","District of Columbia Public Schools","All","All","All","All","Tested","Math","7th Grade","2014-2015","Not Limited English Proficient",NA,NA,NA,NA,NA,0.1,0.36
"215","0001","District of Columbia Public Schools","All","All","All","All","Tested","Math","7th Grade","2014-2015","Asian",NA,NA,NA,NA,NA,0.33,0.72
"216","0001","District of Columbia Public Schools","All","All","All","All","Tested","Math","7th Grade","2014-2015","All",NA,NA,NA,NA,NA,0.1,0.35
"217","0001","District of Columbia Public Schools","All","All","All","All","Tested","Math","7th Grade","2014-2015","Economically Disadvantaged",NA,NA,NA,NA,NA,0.07,0.3
"218","0001","District of Columbia Public Schools","All","All","All","All","Tested","Math","7th Grade","2014-2015","Male",NA,NA,NA,NA,NA,0.1,0.3
"219","0001","District of Columbia Public Schools","All","All","All","All","Tested","Math","7th Grade","2014-2015","Female",NA,NA,NA,NA,NA,0.1,0.39
"220","0001","District of Columbia Public Schools","All","All","All","All","Tested","Math","7th Grade","2014-2015","Hispanic",NA,NA,NA,NA,NA,0.13,0.42
"221","0001","District of Columbia Public Schools","All","All","All","All","Tested","Math","7th Grade","2014-2015","White",NA,NA,NA,NA,NA,0.4,0.8
"222","0001","District of Columbia Public Schools","All","All","All","All","Tested","Math","7th Grade","2014-2015","Not Economically Disadvantaged",NA,NA,NA,NA,NA,0.25,0.61
"223","0001","District of Columbia Public Schools","All","All","All","All","Tested","Math","7th Grade","2014-2015","Not Special Education",NA,NA,NA,NA,NA,0.1,0.4
"224","0001","District of Columbia Public Schools","All","All","All","All","Tested","Math","7th Grade","2014-2015","Black/African American",NA,NA,NA,NA,NA,0.07,0.29
"225","0001","District of Columbia Public Schools","All","All","All","All","Tested","Math","7th Grade","2014-2015","Limited English Proficient",NA,NA,NA,NA,NA,0.08,0.25
"226","0001","District of Columbia Public Schools","All","All","All","All","Tested","Math","7th Grade","2014-2015","Special Education",NA,NA,NA,NA,NA,0.1,0.16
"227","0001","District of Columbia Public Schools","All","All","All","All","Tested","Math","8th Grade","2014-2015","Not Limited English Proficient",NA,NA,NA,NA,NA,0.05,0.17
"228","0001","District of Columbia Public Schools","All","All","All","All","Tested","Math","8th Grade","2014-2015","Not Economically Disadvantaged",NA,NA,NA,NA,NA,0.12,0.34
"229","0001","District of Columbia Public Schools","All","All","All","All","Tested","Math","8th Grade","2014-2015","Female",NA,NA,NA,NA,NA,0.06,0.2
"230","0001","District of Columbia Public Schools","All","All","All","All","Tested","Math","8th Grade","2014-2015","White",NA,NA,NA,NA,NA,0.28,0.56
"231","0001","District of Columbia Public Schools","All","All","All","All","Tested","Math","8th Grade","2014-2015","Economically Disadvantaged",NA,NA,NA,NA,NA,0.04,0.14
"232","0001","District of Columbia Public Schools","All","All","All","All","Tested","Math","8th Grade","2014-2015","Limited English Proficient",NA,NA,NA,NA,NA,0.06,0.13
"233","0001","District of Columbia Public Schools","All","All","All","All","Tested","Math","8th Grade","2014-2015","Black/African American",NA,NA,NA,NA,NA,0.04,0.15
"234","0001","District of Columbia Public Schools","All","All","All","All","Tested","Math","8th Grade","2014-2015","Hispanic",NA,NA,NA,NA,NA,0.05,0.17
"235","0001","District of Columbia Public Schools","All","All","All","All","Tested","Math","8th Grade","2014-2015","All",NA,NA,NA,NA,NA,0.05,0.16
"236","0001","District of Columbia Public Schools","All","All","All","All","Tested","Math","8th Grade","2014-2015","Not Special Education",NA,NA,NA,NA,NA,0.04,0.2
"237","0001","District of Columbia Public Schools","All","All","All","All","Tested","Math","8th Grade","2014-2015","Male",NA,NA,NA,NA,NA,0.04,0.13
"238","0001","District of Columbia Public Schools","All","All","All","All","Tested","Math","8th Grade","2014-2015","Special Education",NA,NA,NA,NA,NA,0.06,0.08
"239","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Reading","3rd Grade - 8th Grade","2014-2015","All",0.29,0.24,0.3,0.18,NA,0.48,NA
"240","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Reading","All","2014-2015","All",0.28,0.23,0.31,0.18,NA,0.49,NA
"241","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Reading","All","2014-2015","Economically Disadvantaged",0.29,0.22,0.32,0.18,NA,0.5,NA
"242","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Reading","All","2014-2015","Female",0.35,0.19,0.35,0.11,NA,0.46,NA
"243","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Reading","All","2014-2015","Hispanic",0.38,0.14,0.31,0.17,NA,0.48,NA
"244","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Reading","All","2014-2015","Limited English Proficient",0.34,0.14,0.31,0.2,NA,0.51,NA
"245","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Reading","All","2014-2015","Male",0.25,0.25,0.3,0.2,NA,0.5,NA
"246","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Reading","All","2014-2015","Black/African American",0.27,0.24,0.31,0.18,NA,0.49,NA
"247","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Reading","All","2014-2015","Not Limited English Proficient",0.27,0.24,0.31,0.17,NA,0.49,NA
"248","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Reading","All","2014-2015","Special Education",0.28,0.23,0.31,0.18,NA,0.49,NA
"249","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Reading","3rd Grade","2014-2015","Not Limited English Proficient",0.38,0.31,0.15,0.15,NA,0.31,NA
"250","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Reading","3rd Grade","2014-2015","Economically Disadvantaged",0.38,0.28,0.17,0.17,NA,0.34,NA
"251","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Reading","3rd Grade","2014-2015","Black/African American",0.38,0.31,0.15,0.15,NA,0.31,NA
"252","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Reading","3rd Grade","2014-2015","All",0.38,0.28,0.17,0.17,NA,0.34,NA
"253","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Reading","3rd Grade","2014-2015","Special Education",0.38,0.28,0.17,0.17,NA,0.34,NA
"254","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Reading","4th Grade","2014-2015","Not Limited English Proficient",0.31,0.24,0.45,0,NA,0.45,NA
"255","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Reading","4th Grade","2014-2015","Economically Disadvantaged",0.34,0.2,0.46,0,NA,0.46,NA
"256","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Reading","4th Grade","2014-2015","Black/African American",0.3,0.23,0.47,0,NA,0.47,NA
"257","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Reading","4th Grade","2014-2015","All",0.33,0.19,0.47,0,NA,0.47,NA
"258","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Reading","4th Grade","2014-2015","Special Education",0.33,0.19,0.47,0,NA,0.47,NA
"259","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Reading","5th Grade","2014-2015","Black/African American",0.27,0.27,0.4,0.07,NA,0.47,NA
"260","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Reading","5th Grade","2014-2015","Not Limited English Proficient",0.27,0.27,0.4,0.07,NA,0.47,NA
"261","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Reading","5th Grade","2014-2015","Economically Disadvantaged",0.26,0.29,0.39,0.06,NA,0.45,NA
"262","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Reading","5th Grade","2014-2015","All",0.27,0.27,0.36,0.09,NA,0.45,NA
"263","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Reading","5th Grade","2014-2015","Special Education",0.27,0.27,0.36,0.09,NA,0.45,NA
"264","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Reading","6th Grade","2014-2015","Male",0.19,0.33,0.26,0.22,NA,0.48,NA
"265","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Reading","6th Grade","2014-2015","Economically Disadvantaged",0.16,0.28,0.31,0.25,NA,0.56,NA
"266","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Reading","6th Grade","2014-2015","Black/African American",0.15,0.33,0.27,0.24,NA,0.52,NA
"267","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Reading","6th Grade","2014-2015","Not Limited English Proficient",0.17,0.31,0.29,0.23,NA,0.51,NA
"268","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Reading","6th Grade","2014-2015","All",0.16,0.32,0.3,0.22,NA,0.51,NA
"269","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Reading","6th Grade","2014-2015","Special Education",0.16,0.32,0.3,0.22,NA,0.51,NA
"270","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Reading","7th Grade","2014-2015","All",0.28,0.17,0.24,0.31,NA,0.56,NA
"271","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Reading","7th Grade","2014-2015","Male",0.23,0.21,0.23,0.33,NA,0.56,NA
"272","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Reading","7th Grade","2014-2015","Economically Disadvantaged",0.28,0.15,0.25,0.32,NA,0.57,NA
"273","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Reading","7th Grade","2014-2015","Black/African American",0.23,0.16,0.26,0.35,NA,0.6,NA
"274","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Reading","7th Grade","2014-2015","Not Limited English Proficient",0.26,0.16,0.26,0.33,NA,0.58,NA
"275","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Reading","7th Grade","2014-2015","Special Education",0.28,0.17,0.24,0.31,NA,0.56,NA
"276","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Reading","8th Grade","2014-2015","All",0.31,0.23,0.26,0.2,NA,0.46,NA
"277","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Reading","8th Grade","2014-2015","Not Limited English Proficient",0.29,0.25,0.25,0.21,NA,0.46,NA
"278","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Reading","8th Grade","2014-2015","Male",0.32,0.28,0.12,0.28,NA,0.4,NA
"279","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Reading","8th Grade","2014-2015","Economically Disadvantaged",0.32,0.21,0.26,0.21,NA,0.47,NA
"280","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Reading","8th Grade","2014-2015","Black/African American",0.31,0.24,0.24,0.21,NA,0.45,NA
"281","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Reading","8th Grade","2014-2015","Special Education",0.31,0.23,0.26,0.2,NA,0.46,NA
"282","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Math","All","2014-2015","Female",0.22,0.28,0.31,0.19,NA,0.5,NA
"283","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Math","All","2014-2015","Limited English Proficient",0.14,0.2,0.34,0.31,NA,0.66,NA
"284","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Math","All","2014-2015","Male",0.14,0.24,0.33,0.29,NA,0.62,NA
"285","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Math","All","2014-2015","Not Limited English Proficient",0.17,0.27,0.32,0.25,NA,0.57,NA
"286","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Math","All","2014-2015","Hispanic",0.14,0.21,0.34,0.31,NA,0.66,NA
"287","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Math","All","2014-2015","Economically Disadvantaged",0.16,0.25,0.33,0.26,NA,0.59,NA
"288","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Math","All","2014-2015","All",0.16,0.26,0.32,0.26,NA,0.58,NA
"289","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Math","3rd Grade - 8th Grade","2014-2015","All",0.18,0.24,0.32,0.25,NA,0.58,NA
"290","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Math","All","2014-2015","Black/African American",0.16,0.26,0.33,0.25,NA,0.58,NA
"291","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Math","All","2014-2015","Special Education",0.16,0.26,0.32,0.26,NA,0.58,NA
"292","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Math","3rd Grade","2014-2015","Black/African American",0.16,0.36,0.24,0.24,NA,0.48,NA
"293","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Math","3rd Grade","2014-2015","Economically Disadvantaged",0.14,0.36,0.25,0.25,NA,0.5,NA
"294","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Math","3rd Grade","2014-2015","All",0.14,0.36,0.25,0.25,NA,0.5,NA
"295","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Math","3rd Grade","2014-2015","Not Limited English Proficient",0.16,0.36,0.24,0.24,NA,0.48,NA
"296","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Math","3rd Grade","2014-2015","Special Education",0.14,0.36,0.25,0.25,NA,0.5,NA
"297","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Math","4th Grade","2014-2015","All",0.33,0.17,0.25,0.25,NA,0.5,NA
"298","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Math","4th Grade","2014-2015","Economically Disadvantaged",0.34,0.17,0.23,0.26,NA,0.49,NA
"299","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Math","4th Grade","2014-2015","Not Limited English Proficient",0.31,0.21,0.28,0.21,NA,0.48,NA
"300","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Math","4th Grade","2014-2015","Black/African American",0.3,0.2,0.3,0.2,NA,0.5,NA
"301","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Math","4th Grade","2014-2015","Special Education",0.33,0.17,0.25,0.25,NA,0.5,NA
"302","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Math","5th Grade","2014-2015","Not Limited English Proficient",0.03,0.42,0.45,0.1,NA,0.55,NA
"303","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Math","5th Grade","2014-2015","All",0.06,0.38,0.44,0.12,NA,0.56,NA
"304","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Math","5th Grade","2014-2015","Black/African American",0.03,0.42,0.45,0.1,NA,0.55,NA
"305","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Math","5th Grade","2014-2015","Economically Disadvantaged",0.06,0.38,0.47,0.09,NA,0.56,NA
"306","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Math","5th Grade","2014-2015","Special Education",0.06,0.38,0.44,0.12,NA,0.56,NA
"307","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Math","6th Grade","2014-2015","Economically Disadvantaged",0.31,0.09,0.25,0.34,NA,0.59,NA
"308","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Math","6th Grade","2014-2015","All",0.35,0.08,0.24,0.32,NA,0.57,NA
"309","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Math","6th Grade","2014-2015","Male",0.33,0.07,0.26,0.33,NA,0.59,NA
"310","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Math","6th Grade","2014-2015","Black/African American",0.36,0.09,0.24,0.3,NA,0.55,NA
"311","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Math","6th Grade","2014-2015","Not Limited English Proficient",0.37,0.09,0.23,0.31,NA,0.54,NA
"312","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Math","6th Grade","2014-2015","Special Education",0.35,0.08,0.24,0.32,NA,0.57,NA
"313","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Math","7th Grade","2014-2015","Economically Disadvantaged",0.06,0.24,0.43,0.28,NA,0.7,NA
"314","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Math","7th Grade","2014-2015","Male",0.08,0.25,0.38,0.3,NA,0.68,NA
"315","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Math","7th Grade","2014-2015","All",0.05,0.25,0.42,0.27,NA,0.69,NA
"316","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Math","7th Grade","2014-2015","Black/African American",0.07,0.2,0.43,0.3,NA,0.73,NA
"317","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Math","7th Grade","2014-2015","Not Limited English Proficient",0.07,0.23,0.41,0.3,NA,0.7,NA
"318","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Math","7th Grade","2014-2015","Special Education",0.05,0.25,0.42,0.27,NA,0.69,NA
"319","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Math","8th Grade","2014-2015","Black/African American",0.17,0.28,0.24,0.31,NA,0.55,NA
"320","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Math","8th Grade","2014-2015","Male",0.12,0.28,0.24,0.36,NA,0.6,NA
"321","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Math","8th Grade","2014-2015","Not Limited English Proficient",0.18,0.25,0.25,0.32,NA,0.57,NA
"322","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Math","8th Grade","2014-2015","Economically Disadvantaged",0.18,0.24,0.29,0.29,NA,0.59,NA
"323","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Math","8th Grade","2014-2015","All",0.17,0.26,0.29,0.29,NA,0.57,NA
"324","0001","District of Columbia Public Schools","All","All","NCSC","Alternate","Tested","Math","8th Grade","2014-2015","Special Education",0.17,0.26,0.29,0.29,NA,0.57,NA
"325","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","All","2014-2015","Not Special Education",0.24,0.24,0.23,0.23,0.06,0.29,0.52
"326","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","All","2014-2015","Female",0.25,0.23,0.22,0.23,0.07,0.3,0.52
"327","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","All","2014-2015","Asian",0.12,0.14,0.21,0.43,0.09,0.53,0.74
"328","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","9th Grade - 12th Grade","2014-2015","All",0.4,0.17,0.16,0.18,0.09,0.27,0.43
"329","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","All","2014-2015","Male",0.38,0.23,0.18,0.16,0.04,0.2,0.39
"330","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","All","2014-2015","All",0.32,0.23,0.2,0.2,0.05,0.25,0.45
"331","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","All","2014-2015","Not Limited English Proficient",0.31,0.23,0.2,0.21,0.06,0.27,0.47
"332","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","All","2014-2015","Black/African American",0.39,0.27,0.2,0.13,0.01,0.14,0.34
"333","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","All","2014-2015","White",0.04,0.05,0.12,0.52,0.27,0.79,0.91
"334","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","All","2014-2015","Not Economically Disadvantaged",0.07,0.1,0.19,0.46,0.19,0.64,0.83
"335","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","All","2014-2015","Economically Disadvantaged",0.4,0.27,0.21,0.11,0.01,0.12,0.33
"336","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","All","2014-2015","Hispanic",0.29,0.24,0.25,0.19,0.03,0.22,0.47
"337","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","3rd Grade - 8th Grade","2014-2015","All",0.31,0.24,0.21,0.2,0.05,0.25,0.45
"338","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","All","2014-2015","Multiracial",0.08,0.09,0.16,0.44,0.22,0.66,0.82
"339","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","All","2014-2015","Limited English Proficient",0.41,0.27,0.21,0.11,0.01,0.12,0.32
"340","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","All","2014-2015","Special Education",0.72,0.18,0.06,0.03,0,0.03,0.1
"341","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","All","2014-2015","Subclaim 3",0.31,0.2,0.5,NA,NA,0.5,NA
"342","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","All","2014-2015","Subclaim 2",0.28,0.21,0.51,NA,NA,0.49,NA
"343","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","All","2014-2015","Subclaim 1",0.3,0.2,0.5,NA,NA,0.5,NA
"344","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","All","2014-2015","Subclaim 4",0.26,0.16,0.58,NA,NA,0.42,NA
"345","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","All","2014-2015","Subclaim 5",0.3,0.19,0.51,NA,NA,0.49,NA
"346","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","English II","2014-2015","Multiracial",0.03,0.03,0.07,0.41,0.45,0.86,0.93
"347","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","English II","2014-2015","Economically Disadvantaged",0.5,0.2,0.15,0.13,0.02,0.15,0.3
"348","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","English II","2014-2015","Hispanic",0.34,0.19,0.19,0.2,0.08,0.28,0.47
"349","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","English II","2014-2015","Not Special Education",0.32,0.19,0.18,0.21,0.1,0.31,0.49
"350","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","English II","2014-2015","Female",0.3,0.19,0.18,0.23,0.1,0.33,0.51
"351","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","English II","2014-2015","White",0.08,0.04,0.06,0.29,0.52,0.81,0.87
"352","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","English II","2014-2015","Not Economically Disadvantaged",0.1,0.1,0.16,0.36,0.29,0.64,0.8
"353","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","English II","2014-2015","Not Limited English Proficient",0.38,0.17,0.15,0.2,0.1,0.29,0.45
"354","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","English II","2014-2015","All",0.4,0.17,0.16,0.18,0.09,0.27,0.43
"355","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","English II","2014-2015","Limited English Proficient",0.56,0.2,0.18,0.05,0,0.05,0.23
"356","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","English II","2014-2015","Asian",0.15,0.22,0.2,0.27,0.17,0.44,0.63
"357","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","English II","2014-2015","Black/African American",0.46,0.18,0.16,0.16,0.03,0.2,0.35
